id,eeg,annotation
N09,23.0767587232624,1
N09,20.4111044348457,1
N09,19.4696944476436,1
N09,19.1313652132465,1
N09,20.0250034686408,1
N09,19.1498970753542,1
N09,15.9830424687171,1
N09,17.0132408966113,1
N09,13.0111171513261,1
N09,11.5459411944588,1
N09,8.70211120993822,1
N09,6.57035507760244,1
N09,3.17999203603384,1
N09,3.65843556667397,1
N09,0.677770357737345,1
N09,-0.483170427412653,1
N09,-0.818124055172206,1
N09,-5.51901498915567,1
N09,-10.7245332621595,1
N09,-13.4089701354836,1
N09,-9.07935506440428,1
N09,-11.6783890926496,1
N09,-10.233442433446,1
N09,-11.6776324421311,1
N09,-13.4830743430898,1
N09,-10.9022783235704,1
N09,-12.1551300050019,1
N09,-14.5681609918294,1
N09,-19.3604084905327,1
N09,-22.7320408754912,1
N09,-27.3388786522284,1
N09,-30.0738691709187,1
N09,-34.6349597868466,1
N09,-39.5537494677704,1
N09,-44.2180866046334,1
N09,-48.4281197260881,1
N09,-49.5872777576461,1
N09,-48.3587674298557,1
N09,-50.5001805135817,1
N09,-50.9460444824421,1
N09,-49.1277587993749,1
N09,-49.5859842323423,1
N09,-49.6967100843933,1
N09,-47.4593735447346,1
N09,-43.8803533490742,1
N09,-40.53086582549,1
N09,-36.224665386725,1
N09,-33.1025471785803,1
N09,-28.0204691806264,1
N09,-21.6880867169169,1
N09,-17.7632028394135,1
N09,-12.402079531954,1
N09,-3.12239740071938,1
N09,6.81347568429557,1
N09,20.1557710907118,1
N09,28.5506174172209,1
N09,33.4823698558732,1
N09,36.1147383264769,1
N09,32.9426232919606,1
N09,33.3137973408759,1
N09,37.1605688137476,1
N09,33.5379789165397,1
N09,32.0920742791299,1
N09,28.535072878922,1
N09,27.5283102170316,1
N09,26.0977804324245,1
N09,24.5222459819274,1
N09,24.221074596505,1
N09,20.8688407919156,1
N09,17.1152467471939,1
N09,13.0517421328373,1
N09,6.36650316998345,1
N09,-0.832419802714294,1
N09,-2.67120567815924,1
N09,4.93702904269749,1
N09,15.1761272064156,1
N09,18.7738263408525,1
N09,18.1325266176428,1
N09,21.3786235245962,1
N09,29.5964240913572,1
N09,30.5422503503786,1
N09,24.9084828781594,1
N09,19.076759196482,1
N09,14.9539381573606,1
N09,7.98276888666302,1
N09,-1.24261717059565,1
N09,-9.95353995064428,1
N09,-24.7233119166613,1
N09,-29.9251781563541,1
N09,-30.3110183723811,1
N09,-29.5219380881723,1
N09,-32.0856808586625,1
N09,-30.3734375259698,1
N09,-24.6466883311207,1
N09,-15.9140661113137,1
N09,-13.7361682931006,1
N09,-14.293943140722,1
N09,-18.0600075326681,1
N09,-21.3193655659021,1
N09,-23.4399721424327,1
N09,-20.8618414036016,1
N09,-23.2169850173159,1
N09,-31.0345504601834,1
N09,-37.2171398380324,1
N09,-34.1792875394142,1
N09,-34.1646107229136,1
N09,-33.1193288356131,1
N09,-32.172353178188,1
N09,-39.5406830528866,1
N09,-43.3310613018129,1
N09,-48.4673748414274,1
N09,-50.9649027581625,1
N09,-48.7908177006643,1
N09,-46.1785625863269,1
N09,-41.2306933524622,1
N09,-31.2969761275277,1
N09,-28.1425450926942,1
N09,-25.7849628610397,1
N09,-19.2057859740443,1
N09,-15.9373418481801,1
N09,-11.8346242830539,1
N09,-12.0916446107479,1
N09,-9.29005912474841,1
N09,-7.51660580465148,1
N09,-7.94505100563816,1
N09,-13.1058099648441,1
N09,-16.4687689271273,1
N09,-22.0074466878594,1
N09,-27.270408104664,1
N09,-28.1815447652736,1
N09,-29.4530731394292,1
N09,-23.5659683053809,1
N09,-13.3950672000856,1
N09,-5.7388781046684,1
N09,5.6009097750015,1
N09,15.6637954791064,1
N09,31.6104890073637,1
N09,42.859825651819,1
N09,53.1300014683528,1
N09,61.3660446594043,1
N09,66.3521801288894,1
N09,65.6414597775637,1
N09,65.0759040871996,1
N09,60.5943927812553,1
N09,59.0392898963304,1
N09,57.116905646676,1
N09,45.3832200213521,1
N09,38.9808089532538,1
N09,32.5669602567071,1
N09,24.6662892223289,1
N09,19.8757469451426,1
N09,14.9721223067673,1
N09,6.88053953116802,1
N09,-3.0411231571742,1
N09,-10.8415300526749,1
N09,-22.833240502178,1
N09,-29.145037248616,1
N09,-32.8176362128387,1
N09,-38.1610411103202,1
N09,-44.8149814526156,1
N09,-48.8181688322887,1
N09,-53.876041061746,1
N09,-55.9101444444165,1
N09,-62.3933175684638,1
N09,-67.0443620974664,1
N09,-66.1617883782666,1
N09,-66.4273914426469,1
N09,-66.2990978798915,1
N09,-68.1694511286773,1
N09,-72.980618906006,1
N09,-81.1254374691834,1
N09,-88.4649088348774,1
N09,-94.1512931954972,1
N09,-98.8216475062467,1
N09,-105.542148340905,1
N09,-106.610806221682,1
N09,-110.74454113985,1
N09,-117.462292846461,1
N09,-120.685664226081,1
N09,-121.046375629037,1
N09,-123.289270778704,1
N09,-124.618296642915,1
N09,-126.503539792171,1
N09,-126.259827552214,1
N09,-126.567708922783,1
N09,-115.821534779481,1
N09,-108.477739913615,1
N09,-105.566546577328,1
N09,-99.4072801365425,1
N09,-94.9875366874874,1
N09,-93.7231870670542,1
N09,-90.3716422295929,1
N09,-81.3980267535833,1
N09,-76.7292987662597,1
N09,-66.4353131409156,1
N09,-60.7514612755416,1
N09,-59.5189441717373,1
N09,-51.6770328027364,1
N09,-40.1003893593512,1
N09,-34.3873332788011,1
N09,-32.9555092301394,1
N09,-33.4093024033914,1
N09,-31.2920901043573,1
N09,-34.3192790118309,1
N09,-32.3637358387322,1
N09,-33.1848968563204,1
N09,-32.8906325862448,1
N09,-27.1831120543277,1
N09,-22.3797935149912,1
N09,-23.0377500956507,1
N09,-23.5208127144298,1
N09,-25.3064178993442,1
N09,-27.3542301910336,1
N09,-27.6203284452506,1
N09,-28.4318268745057,1
N09,-29.4832751227026,1
N09,-31.0685714657414,1
N09,-27.2832738093819,1
N09,-27.1092265270351,1
N09,-28.1878174395219,1
N09,-33.7384060158208,1
N09,-39.2050310625551,1
N09,-42.10067233455,1
N09,-49.4617381032412,1
N09,-52.3896966866516,1
N09,-55.2322247137251,1
N09,-57.0805945835132,1
N09,-60.6390354320507,1
N09,-62.2549599790405,1
N09,-63.6552454046696,1
N09,-63.9468812329092,1
N09,-64.3162070368908,1
N09,-64.8347945845793,1
N09,-66.6130646572973,1
N09,-69.0788513015441,1
N09,-71.917824083942,1
N09,-73.1669776431636,1
N09,-75.4529371386033,1
N09,-77.48085401365,1
N09,-82.1298863575732,1
N09,-84.967234346614,1
N09,-86.5060746439031,1
N09,-88.4472068856123,1
N09,-91.5146570837625,1
N09,-92.4968601882845,1
N09,-94.0654309666327,1
N09,-91.4551795261443,1
N09,-82.0089953574405,1
N09,-76.0803028741071,1
N09,-71.7086267900696,1
N09,-68.3548016928414,1
N09,-65.33784210824,1
N09,-59.9172952863233,1
N09,-55.2042669125452,1
N09,-52.9719989051449,1
N09,-51.4700518140827,1
N09,-48.6618924473214,1
N09,-45.5092314423574,1
N09,-41.4877960585955,1
N09,-34.794289511252,1
N09,-32.6658907928057,1
N09,-27.3943337821495,1
N09,-23.2985253894774,1
N09,-20.6515227342632,1
N09,-19.3457669255804,1
N09,-19.7275286998082,1
N09,-17.8332316822095,1
N09,-19.6020121351034,1
N09,-18.8570187458894,1
N09,-18.4299995267866,1
N09,-21.6697593271084,1
N09,-27.3595042881298,1
N09,-28.7249965524891,1
N09,-32.318945089636,1
N09,-29.4069512814974,1
N09,-28.9481250059729,1
N09,-24.7983359211612,1
N09,-21.7514698493805,1
N09,-21.9872262026438,1
N09,-21.7226736962183,1
N09,-24.1033186797055,1
N09,-26.9374786818102,1
N09,-29.7333234451649,1
N09,-31.1949499352303,1
N09,-34.5805831310431,1
N09,-39.3530570589466,1
N09,-36.8488378270102,1
N09,-33.3787745779945,1
N09,-29.8229604463609,1
N09,-26.8294527203412,1
N09,-23.6188658150445,1
N09,-22.6032081642246,1
N09,-23.5122014976282,1
N09,-23.7766670050848,1
N09,-22.7327740845364,1
N09,-26.1576355145369,1
N09,-29.4706987139105,1
N09,-30.0387323801564,1
N09,-34.0583712961221,1
N09,-41.0063723547724,1
N09,-45.3802812198853,1
N09,-46.693437430221,1
N09,-49.1517138318752,1
N09,-51.786750143898,1
N09,-55.2088678376605,1
N09,-59.0365496039529,1
N09,-61.1937040892852,1
N09,-64.852241565126,1
N09,-68.795955907417,1
N09,-71.1264495483103,1
N09,-74.3812136404232,1
N09,-79.3026079491258,1
N09,-83.2231613257719,1
N09,-86.8480328087911,1
N09,-89.0746507873911,1
N09,-91.193236584261,1
N09,-94.0364081668368,1
N09,-93.7037921732968,1
N09,-94.4131517118001,1
N09,-93.7453570586365,1
N09,-95.6638482052559,1
N09,-96.5288400111142,1
N09,-94.2948383868643,1
N09,-90.6150656056454,1
N09,-89.0077858010293,1
N09,-86.7582919422821,1
N09,-84.2477716596044,1
N09,-81.8368979483668,1
N09,-77.2706356183992,1
N09,-72.8277863856071,1
N09,-72.2311476023566,1
N09,-70.2649724076288,1
N09,-70.0209832414262,1
N09,-68.1853520730315,1
N09,-70.6314430702102,1
N09,-70.4806002322438,1
N09,-69.6813522450444,1
N09,-69.8319538557204,1
N09,-69.9250437846089,1
N09,-70.3517726209459,1
N09,-71.4918440270908,1
N09,-70.6230984077905,1
N09,-69.1409442276654,1
N09,-67.5257531305781,1
N09,-71.9118115448334,1
N09,-71.7272525349855,1
N09,-70.1688684597712,1
N09,-72.526992960078,1
N09,-73.9051767465289,1
N09,-74.3721190536285,1
N09,-73.3280506089412,1
N09,-73.1053718317611,1
N09,-72.9880792911568,1
N09,-75.6427473107235,1
N09,-76.8299572823132,1
N09,-78.4600843082395,1
N09,-80.5331602463241,1
N09,-79.985979097373,1
N09,-81.8157724347561,1
N09,-77.6155111228332,1
N09,-78.2483983946322,1
N09,-79.6522103474669,1
N09,-80.6668386056004,1
N09,-81.3409023999769,1
N09,-85.8113408161268,1
N09,-89.9757211927534,1
N09,-95.9278340877007,1
N09,-102.378182633586,1
N09,-108.900627906668,1
N09,-114.214787615159,1
N09,-116.613646628224,1
N09,-122.98924186578,1
N09,-126.627990616525,1
N09,-127.228657170962,1
N09,-129.487719797213,1
N09,-135.80930542541,1
N09,-139.797406448049,1
N09,-143.142446463337,1
N09,-146.221834587776,1
N09,-148.104806550972,1
N09,-147.596365820224,1
N09,-149.94508209584,1
N09,-152.415185636073,1
N09,-158.055278608076,1
N09,-160.442429048179,1
N09,-162.718742983688,1
N09,-163.540079721864,1
N09,-166.85493180055,1
N09,-168.617309864079,1
N09,-171.963954654839,1
N09,-173.226745459769,1
N09,-175.677798595114,1
N09,-174.809738704133,1
N09,-175.590025354914,1
N09,-174.280225472739,1
N09,-173.045089644815,1
N09,-170.781459883732,1
N09,-169.003443481736,1
N09,-167.590409223291,1
N09,-163.436288900967,1
N09,-155.134818262921,1
N09,-145.685680203442,1
N09,-132.548229617126,1
N09,-117.286090788969,1
N09,-102.855996777647,1
N09,-94.2381476825848,1
N09,-88.4107831184107,1
N09,-93.3967388342151,1
N09,-109.700171715376,1
N09,-133.561765988928,1
N09,-159.906729512061,1
N09,-174.783618142464,1
N09,-180.112593417081,1
N09,-174.997471169118,1
N09,-181.317957228112,1
N09,-193.419008911922,1
N09,-202.297446367238,1
N09,-205.898445275593,1
N09,-213.663451129252,1
N09,-228.903365666084,1
N09,-247.421644740631,1
N09,-262.92609996593,1
N09,-281.053664015529,1
N09,-294.296617341828,1
N09,-294.027041938939,1
N09,-289.912199688421,1
N09,-289.8717667941,1
N09,-289.248521391573,1
N09,-285.553886373575,1
N09,-285.502144339128,1
N09,-286.037035669913,1
N09,-284.302842408554,1
N09,-285.567188890257,1
N09,-284.099457575543,1
N09,-281.673141153644,1
N09,-279.835428380568,1
N09,-278.246967308677,1
N09,-275.743290493852,1
N09,-272.69532791422,1
N09,-268.408407732741,1
N09,-262.722865144667,1
N09,-254.29591278766,1
N09,-245.472149670168,1
N09,-235.275861206465,1
N09,-226.076221936666,1
N09,-213.316765684449,1
N09,-200.027817104223,1
N09,-183.958568064407,1
N09,-163.847165648085,1
N09,-140.254173707136,1
N09,-113.068214609407,1
N09,-92.8347583389613,1
N09,-76.425133988078,1
N09,-62.7432966214516,1
N09,-50.4092473276792,1
N09,-40.2706635507834,1
N09,-32.538269691023,1
N09,-24.9284079357694,1
N09,-18.9237323441743,1
N09,-11.515175971627,1
N09,-0.873163634658568,1
N09,5.71227774501781,1
N09,11.2715928268865,1
N09,19.5694686316892,1
N09,21.3566849323967,1
N09,24.1074275925209,1
N09,30.2444228526354,1
N09,32.4404711582757,1
N09,34.674170059142,1
N09,38.1101851423313,1
N09,40.8883469402219,1
N09,42.1641375920723,1
N09,41.9432913643124,1
N09,38.7310512669814,1
N09,33.9629601571367,1
N09,24.461275363142,1
N09,18.3670765509424,1
N09,15.7384389680163,1
N09,16.4683522435822,1
N09,14.6340056186592,1
N09,19.370197273214,1
N09,22.6775813049556,1
N09,24.9690421915305,1
N09,23.2498151604249,1
N09,18.4455186788012,1
N09,12.6814824425548,1
N09,7.81953507090187,1
N09,1.63358290476211,1
N09,-2.9316282691574,1
N09,-5.20889575073459,1
N09,-5.98536295549241,1
N09,-4.98727373417424,1
N09,-0.356821234807,1
N09,4.05451303093437,1
N09,6.00774406254965,1
N09,9.96320208752088,1
N09,13.6597756911629,1
N09,17.0948344270281,1
N09,22.8702332365379,1
N09,28.9449773753823,1
N09,33.3984713837998,1
N09,37.6687221825598,1
N09,40.1070814878832,1
N09,43.9100625252969,1
N09,48.7011358073719,1
N09,50.8729147841475,1
N09,55.3301442809836,1
N09,57.1138640349316,1
N09,58.094686837582,1
N09,56.2412290978497,1
N09,53.9588091889014,1
N09,53.7656037799565,1
N09,52.3452242908252,1
N09,44.2073490857753,1
N09,37.3810114241344,1
N09,27.6296451753335,1
N09,17.0768358237068,1
N09,8.24067193018516,1
N09,-7.40153624744408,1
N09,-23.5640679294057,1
N09,-34.782505115067,1
N09,-42.0176340512338,1
N09,-41.5631740203632,1
N09,-39.4391270575135,1
N09,-37.7503870119098,1
N09,-41.1349270161689,1
N09,-43.3162209205741,1
N09,-44.0385500749106,1
N09,-45.7785435354136,1
N09,-47.024136315977,1
N09,-46.0249558190487,1
N09,-43.0233693497809,1
N09,-43.0089586572652,1
N09,-39.5180933370096,1
N09,-35.4808081565547,1
N09,-25.244561989105,1
N09,-13.9810400886869,1
N09,-4.21077530973075,1
N09,4.18607096326111,1
N09,11.5133850120619,1
N09,21.1448664198996,1
N09,25.9852768297519,1
N09,32.630604882409,1
N09,38.9411298977924,1
N09,45.1749549867784,1
N09,50.079590625951,1
N09,57.2789917271053,1
N09,63.1350815310739,1
N09,69.7966975646712,1
N09,77.453020821358,1
N09,83.1457540772835,1
N09,87.9326351847198,1
N09,91.9824091748586,1
N09,93.2705790232288,1
N09,93.1659107523556,1
N09,92.088404509168,1
N09,92.3953764817915,1
N09,92.5078053323231,1
N09,91.8829629054353,1
N09,89.9550027022391,1
N09,87.5967453823727,1
N09,84.4794028673701,1
N09,81.7555829723637,1
N09,79.5547827506163,1
N09,79.5334694357599,1
N09,77.1934638099881,1
N09,76.2791211812413,1
N09,74.3574404781564,1
N09,71.0896159035039,1
N09,66.0706716835851,1
N09,63.2611203181932,1
N09,59.9090382572988,1
N09,58.1777393109908,1
N09,57.5685467465575,1
N09,58.250036701844,1
N09,58.7528458834605,1
N09,59.6432915128252,1
N09,61.1347051712296,1
N09,61.8771490500305,1
N09,65.8397923620632,1
N09,70.2157638398932,1
N09,76.8424802734169,1
N09,79.3436180124844,1
N09,82.886688716888,1
N09,83.479121181775,1
N09,88.3633304067313,1
N09,89.5235368891489,1
N09,92.1531113587563,1
N09,91.094723617124,1
N09,90.0416539589967,1
N09,92.4273979452853,1
N09,93.0409223052919,1
N09,96.0963398221728,1
N09,94.8731833144775,1
N09,97.0423766298847,1
N09,100.178464209579,1
N09,99.2407482470218,1
N09,94.7719905106889,1
N09,91.7008130908882,1
N09,94.6353851841604,1
N09,94.296706772544,1
N09,91.2035115032901,1
N09,89.6945235698439,1
N09,88.6417691983529,1
N09,89.3759852139415,1
N09,81.4185606288899,0
N09,76.6269916674752,0
N09,79.3469162705204,0
N09,81.4178486520196,0
N09,77.0026568057256,0
N09,73.0871719141536,0
N09,72.4069253771883,0
N09,72.323783313718,0
N09,69.0084247904507,0
N09,62.7061902919622,0
N09,60.1575851688506,0
N09,60.1368845376887,0
N09,60.3461677432652,0
N09,62.3813656008365,0
N09,64.0869041893017,0
N09,68.0276914817322,0
N09,71.2797392595125,0
N09,74.3903207750172,0
N09,74.1101210341036,0
N09,74.5152994577561,0
N09,75.439654582745,0
N09,75.1187867906353,0
N09,75.0510406675393,0
N09,72.9900173479355,0
N09,70.6857713739124,0
N09,71.1998577887658,0
N09,73.5341964904918,0
N09,73.9552491498539,0
N09,75.9658287157005,0
N09,75.873158902896,0
N09,72.385877632857,0
N09,75.8791251843318,0
N09,77.0332001447297,0
N09,74.3195038594903,0
N09,75.5920598692675,0
N09,79.4750441958777,0
N09,79.3488848331221,0
N09,80.0636463365731,0
N09,78.2693265268192,0
N09,78.9475145932769,0
N09,79.6125063518333,0
N09,81.0759723788637,0
N09,84.9349260447049,0
N09,90.5818074295771,0
N09,92.212706452051,0
N09,90.4267376847201,0
N09,92.0317399761391,0
N09,96.5055142663353,0
N09,96.2005599006815,0
N09,94.1649965710979,0
N09,92.4741020638309,0
N09,95.7143566425039,0
N09,100.37748210908,0
N09,100.264311480886,0
N09,93.055726393023,0
N09,94.9052480025923,0
N09,96.2591815490919,0
N09,104.695313834898,0
N09,101.533808382774,0
N09,98.49947681935,0
N09,101.448555442218,0
N09,101.734382448554,0
N09,104.327613294241,0
N09,105.21355323925,0
N09,100.393073284706,0
N09,99.978440666107,0
N09,99.5785690516269,0
N09,99.68183046752,0
N09,97.5569066742363,0
N09,95.8026030760615,0
N09,96.7983875298743,0
N09,96.1862489689633,0
N09,94.5823140894922,0
N09,92.2598653769037,0
N09,91.7030977850124,0
N09,91.5238503728393,0
N09,88.519550922374,0
N09,86.1124022443935,0
N09,84.1809065689823,0
N09,82.7169866488143,0
N09,81.3961612794758,0
N09,80.4529797510693,0
N09,77.9386337276621,0
N09,78.5758179277502,0
N09,77.7137245893578,0
N09,76.9363397861623,0
N09,78.7850776789494,0
N09,82.1040433670043,0
N09,87.3297211051223,0
N09,87.4722066279256,0
N09,86.3987274532774,0
N09,86.8472074783103,0
N09,88.1025125715916,0
N09,85.0420993521037,0
N09,84.2155896804099,0
N09,85.0355523845669,0
N09,89.2791282917368,0
N09,94.4707086938956,0
N09,95.7172160952517,0
N09,98.7632383232636,0
N09,98.0452704595443,0
N09,106.922215763952,0
N09,107.671910676232,0
N09,103.605825089663,0
N09,105.431420590579,0
N09,106.05399365612,0
N09,106.077124936855,0
N09,105.880581414487,0
N09,106.126850030894,0
N09,102.847371879518,0
N09,100.653641300005,0
N09,98.1969215874549,0
N09,98.280170355264,0
N09,98.4620574687902,0
N09,97.1866186405979,0
N09,95.2639121807639,0
N09,93.6128855265146,0
N09,90.6115658745552,0
N09,87.2639983712959,0
N09,86.5293482165585,0
N09,84.1843511998921,0
N09,79.701499806693,0
N09,79.6199422863529,0
N09,76.5910040049935,0
N09,74.6128373918203,0
N09,74.3921579956839,0
N09,71.7959601595982,0
N09,70.0497097431948,0
N09,66.0885201845329,0
N09,63.8193276880317,0
N09,59.3504976698986,0
N09,55.9980044268818,0
N09,50.9240985439324,0
N09,48.5157411488868,0
N09,49.1359137487064,0
N09,45.9201535437297,0
N09,44.9978807799025,0
N09,45.0431773510232,0
N09,42.5446426062685,0
N09,41.7618036717504,0
N09,41.2317002257873,0
N09,40.8700255325521,0
N09,40.4863922324751,0
N09,40.4496093353779,0
N09,42.5973748366818,0
N09,45.3986946484228,0
N09,41.9016664557223,0
N09,35.9085202973579,0
N09,34.0397714172384,0
N09,36.2491140714376,0
N09,39.679989989602,1
N09,49.3847384761626,1
N09,64.0462530592771,1
N09,79.3275084928992,1
N09,87.3612170890336,1
N09,97.175993570414,1
N09,108.652136088426,1
N09,114.013993668086,1
N09,115.348987441984,1
N09,115.83461642592,1
N09,111.006716788794,1
N09,107.488719224749,1
N09,105.151049894948,1
N09,101.340776066283,1
N09,97.2289975871112,1
N09,95.1288173377046,1
N09,89.7682396107239,1
N09,87.885083165358,1
N09,82.8706729301703,1
N09,82.2453872435568,1
N09,80.0022329895251,1
N09,78.1915612440452,1
N09,76.2278373654857,1
N09,73.317562956239,1
N09,70.3212110698653,1
N09,69.2887364559175,1
N09,66.2260031815781,1
N09,65.3908561955382,1
N09,63.7100160572486,1
N09,62.6645425124725,1
N09,62.2584314509737,1
